Record_ID,Year,Month_Name,Quarter,Facility_ID,Facility_Name,Facility_Type,Region,Facility_Area_SqFt,Energy_Type,Unit_of_Measure,Consumption_Amount,Unit_Cost_INR,Total_Cost_INR,Renewable_Percentage,CO2_Emission_Factor_kgCO2_per_unit,CO2_Emissions_kg,Peak_Demand_kW,Avg_Temperature_C,Heating_Cooling_Degree_Days,Operating_Hours,Headcount_Occupancy
ENG501316,2024,May-2024,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,256.3,3.45,884.24,0.0,0.09,23.07,,30.3,250.3,652.0,58
ENG501317,2024,Jun-2024,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,15888.2,9.61,152685.6,16.0,0.82,10943.79,73.3,31.1,272.4,327.0,86
ENG501318,2024,Jun-2024,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,297.1,45.99,13663.63,0.0,2.02,600.14,,31.1,272.4,327.0,86
ENG501319,2024,Jun-2024,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,151.0,59.25,8946.75,0.0,0.35,52.85,,31.1,272.4,327.0,86
ENG501320,2024,Jun-2024,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,248.2,3.61,896.0,0.0,0.09,22.34,,31.1,272.4,327.0,86
ENG501321,2024,Jul-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,14572.1,9.26,134937.65,15.3,0.82,10120.91,35.0,27.9,176.1,648.0,107
ENG501322,2024,Jul-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,303.2,45.26,13722.83,0.0,2.02,612.46,,27.9,176.1,648.0,107
ENG501323,2024,Jul-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,143.8,60.9,8757.42,0.0,0.35,50.33,,27.9,176.1,648.0,107
ENG501324,2024,Jul-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,257.6,3.44,886.14,0.0,0.09,23.18,,27.9,176.1,648.0,107
ENG501325,2024,Aug-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,14610.3,9.38,137044.61,14.9,0.82,10195.36,47.0,28.1,182.3,510.0,87
ENG501326,2024,Aug-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,294.6,47.46,13981.72,0.0,2.02,595.09,,28.1,182.3,510.0,87
ENG501327,2024,Aug-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,157.5,59.51,9372.82,0.0,0.35,55.12,,28.1,182.3,510.0,87
ENG501328,2024,Aug-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,244.3,3.43,837.95,0.0,0.09,21.99,,28.1,182.3,510.0,87
ENG501329,2024,Sep-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,13987.8,9.32,130366.3,16.7,0.82,9554.51,39.6,26.4,130.6,636.0,81
ENG501330,2024,Sep-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,318.1,45.24,14390.84,0.0,2.02,642.56,,26.4,130.6,636.0,81
ENG501331,2024,Sep-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,152.8,62.31,9520.97,0.0,0.35,53.48,,26.4,130.6,636.0,81
ENG501332,2024,Sep-2024,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,234.6,3.49,818.75,0.0,0.09,21.11,,26.4,130.6,636.0,81
ENG501333,2024,Oct-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,14495.4,9.58,138865.93,19.7,0.82,9544.64,40.6,27.8,175.1,595.0,87
ENG501334,2024,Oct-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,286.2,47.61,13625.98,0.0,2.02,578.12,,27.8,175.1,595.0,87
ENG501335,2024,Oct-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,158.3,61.27,9699.04,0.0,0.35,55.41,,27.8,175.1,595.0,87
ENG501336,2024,Oct-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,257.8,3.6,928.08,0.0,0.09,23.2,,27.8,175.1,595.0,87
ENG501337,2024,Nov-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,12870.7,9.26,119182.68,15.1,0.82,8960.32,50.0,24.2,65.1,359.0,104
ENG501338,2024,Nov-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,327.4,45.21,14801.75,0.0,2.02,661.35,,24.2,65.1,359.0,104
ENG501339,2024,Nov-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,137.3,61.94,8504.36,0.0,0.35,48.05,,24.2,65.1,359.0,104
ENG501340,2024,Nov-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,249.0,3.53,878.97,0.0,0.09,22.41,,24.2,65.1,359.0,104
ENG501341,2024,Dec-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,10721.7,9.31,99819.03,15.7,0.82,7411.48,45.8,19.3,80.3,417.0,99
ENG501342,2024,Dec-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,325.7,45.33,14763.98,0.0,2.02,657.91,,19.3,80.3,417.0,99
ENG501343,2024,Dec-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,131.9,58.83,7759.68,0.0,0.35,46.16,,19.3,80.3,417.0,99
ENG501344,2024,Dec-2024,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,261.6,3.57,933.91,0.0,0.09,23.54,,19.3,80.3,417.0,99
ENG501345,2025,Jan-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,11349.8,9.6,108958.08,19.2,0.82,7519.92,38.7,19.8,65.6,417.0,137
ENG501346,2025,Jan-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,359.8,49.71,17885.66,0.0,2.02,726.8,,19.8,65.6,417.0,137
ENG501347,2025,Jan-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,122.1,61.98,7567.76,0.0,0.35,42.73,,19.8,65.6,417.0,137
ENG501348,2025,Jan-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,244.3,3.77,921.01,0.0,0.09,21.99,,19.8,65.6,417.0,137
ENG501349,2025,Feb-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,12067.3,9.92,119707.62,19.3,0.82,7985.42,43.5,23.3,38.4,380.0,81
ENG501350,2025,Feb-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,326.6,49.87,16287.54,0.0,2.02,659.73,,23.3,38.4,380.0,81
ENG501351,2025,Feb-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,135.2,63.62,8601.42,0.0,0.35,47.32,,23.3,38.4,380.0,81
ENG501352,2025,Feb-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,261.6,3.72,973.15,0.0,0.09,23.54,,23.3,38.4,380.0,81
ENG501353,2025,Mar-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,13831.9,10.1,139702.19,19.6,0.82,9119.1,53.6,29.4,223.0,359.0,83
ENG501354,2025,Mar-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,298.7,49.3,14725.91,0.0,2.02,603.37,,29.4,223.0,359.0,83
ENG501355,2025,Mar-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,141.0,62.84,8860.44,0.0,0.35,49.35,,29.4,223.0,359.0,83
ENG501356,2025,Mar-2025,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,248.7,3.65,907.75,0.0,0.09,22.38,,29.4,223.0,359.0,83
ENG501357,2025,Apr-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,14691.2,9.64,141623.17,21.6,0.82,9444.68,30.3,30.8,263.6,637.0,50
ENG501358,2025,Apr-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,279.9,49.11,13745.89,0.0,2.02,565.4,,30.8,263.6,637.0,50
ENG501359,2025,Apr-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,166.7,63.68,10615.46,0.0,0.35,58.34,,30.8,263.6,637.0,50
ENG501360,2025,Apr-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,223.5,3.73,833.65,0.0,0.09,20.11,,30.8,263.6,637.0,50
ENG501361,2025,May-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,15452.2,9.81,151586.08,21.3,0.82,9971.92,58.9,30.8,263.8,370.0,92
ENG501362,2025,May-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,267.4,49.09,13126.67,0.0,2.02,540.15,,30.8,263.8,370.0,92
ENG501363,2025,May-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,156.0,63.39,9888.84,0.0,0.35,54.6,,30.8,263.8,370.0,92
ENG501364,2025,May-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,241.4,3.7,893.18,0.0,0.09,21.73,,30.8,263.8,370.0,92
ENG501365,2025,Jun-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,15105.9,9.91,149699.47,20.4,0.82,9859.92,38.4,32.4,313.1,690.0,97
ENG501366,2025,Jun-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,294.2,48.3,14209.86,0.0,2.02,594.28,,32.4,313.1,690.0,97
ENG501367,2025,Jun-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,167.2,63.99,10699.13,0.0,0.35,58.52,,32.4,313.1,690.0,97
ENG501368,2025,Jun-2025,Q2,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,226.0,3.76,849.76,0.0,0.09,20.34,,32.4,313.1,690.0,97
ENG501369,2025,Jul-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,14556.5,9.61,139887.96,19.3,0.82,9632.62,34.2,28.5,194.9,666.0,127
ENG501370,2025,Jul-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,286.6,47.87,13719.54,0.0,2.02,578.93,,28.5,194.9,666.0,127
ENG501371,2025,Jul-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,143.9,62.79,9035.48,0.0,0.35,50.37,,28.5,194.9,666.0,127
ENG501372,2025,Jul-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,255.8,3.77,964.37,0.0,0.09,23.02,,28.5,194.9,666.0,127
ENG501373,2025,Aug-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,12815.6,9.58,122773.45,20.9,0.82,8312.45,54.1,27.6,166.6,397.0,72
ENG501374,2025,Aug-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,315.3,48.71,15358.26,0.0,2.02,636.91,,27.6,166.6,397.0,72
ENG501375,2025,Aug-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,138.6,64.82,8984.05,0.0,0.35,48.51,,27.6,166.6,397.0,72
ENG501376,2025,Aug-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,243.9,3.72,907.31,0.0,0.09,21.95,,27.6,166.6,397.0,72
ENG501377,2025,Sep-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,14898.5,9.91,147644.14,21.8,0.82,9553.51,49.5,28.3,189.6,431.0,84
ENG501378,2025,Sep-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,291.8,49.06,14315.71,0.0,2.02,589.44,,28.3,189.6,431.0,84
ENG501379,2025,Sep-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,157.8,63.32,9991.9,0.0,0.35,55.23,,28.3,189.6,431.0,84
ENG501380,2025,Sep-2025,Q3,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,222.6,3.8,845.88,0.0,0.09,20.03,,28.3,189.6,431.0,84
ENG501381,2025,Oct-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,13620.1,9.72,132387.37,20.6,0.82,8867.77,57.7,27.1,154.3,317.0,107
ENG501382,2025,Oct-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,304.1,48.64,14791.42,0.0,2.02,614.28,,27.1,154.3,317.0,107
ENG501383,2025,Oct-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,146.4,62.83,9198.31,0.0,0.35,51.24,,27.1,154.3,317.0,107
ENG501384,2025,Oct-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,234.5,3.77,884.07,0.0,0.09,21.11,,27.1,154.3,317.0,107
ENG501385,2025,Nov-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,11858.0,9.55,113243.9,18.0,0.82,7973.32,34.7,24.1,62.7,534.0,153
ENG501386,2025,Nov-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,299.0,48.38,14465.62,0.0,2.02,603.98,,24.1,62.7,534.0,153
ENG501387,2025,Nov-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,143.6,64.99,9332.56,0.0,0.35,50.26,,24.1,62.7,534.0,153
ENG501388,2025,Nov-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,253.9,3.73,947.05,0.0,0.09,22.85,,24.1,62.7,534.0,153
ENG501389,2025,Dec-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,11644.2,9.77,113763.83,20.0,0.82,7638.6,46.8,20.3,52.1,401.0,67
ENG501390,2025,Dec-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,357.4,48.44,17312.46,0.0,2.02,721.95,,20.3,52.1,401.0,67
ENG501391,2025,Dec-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,135.7,63.78,8654.95,0.0,0.35,47.49,,20.3,52.1,401.0,67
ENG501392,2025,Dec-2025,Q4,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,249.0,3.78,941.22,0.0,0.09,22.41,,20.3,52.1,401.0,67
ENG501393,2026,Jan-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,10908.4,10.45,113992.78,22.4,0.82,6941.23,27.8,21.0,29.1,578.0,102
ENG501394,2026,Jan-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,321.9,50.17,16149.72,0.0,2.02,650.24,,21.0,29.1,578.0,102
ENG501395,2026,Jan-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,118.8,65.35,7763.58,0.0,0.35,41.58,,21.0,29.1,578.0,102
ENG501396,2026,Jan-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,239.9,3.84,921.22,0.0,0.09,21.59,,21.0,29.1,578.0,102
ENG501397,2026,Feb-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Electricity,kWh,11035.9,10.19,112455.82,21.3,0.82,7121.91,32.9,23.0,28.9,478.0,84
ENG501398,2026,Feb-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Natural Gas,m3,326.4,49.55,16173.12,0.0,2.02,659.33,,23.0,28.9,478.0,84
ENG501399,2026,Feb-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Water,KL,132.3,65.2,8625.96,0.0,0.35,46.3,,23.0,28.9,478.0,84
ENG501400,2026,Feb-2026,Q1,FAC007,Kolkata Warehouse,Warehouse,Kolkata,150000,Steam,kg,263.8,3.87,1020.91,0.0,0.09,23.74,,23.0,28.9,478.0,84
ENG501401,2022,Jan-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1604.4,8.65,13878.06,9.0,0.82,1197.2,5.1,20.8,37.2,433.0,29
ENG501402,2022,Jan-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,40.6,41.77,1695.86,0.0,2.02,82.01,,20.8,37.2,433.0,29
ENG501403,2022,Jan-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,15.5,54.12,838.86,0.0,0.35,5.42,,20.8,37.2,433.0,29
ENG501404,2022,Jan-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,42.8,3.21,137.39,0.0,0.09,3.85,,20.8,37.2,433.0,29
ENG501405,2022,Feb-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1638.1,8.62,14120.42,5.8,0.82,1265.33,4.3,24.6,79.4,631.0,15
ENG501406,2022,Feb-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,35.4,42.5,1504.5,0.0,2.02,71.51,,24.6,79.4,631.0,15
ENG501407,2022,Feb-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,18.8,55.57,1044.72,0.0,0.35,6.58,,24.6,79.4,631.0,15
ENG501408,2022,Feb-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,46.7,3.28,153.18,0.0,0.09,4.2,,24.6,79.4,631.0,15
ENG501409,2022,Mar-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1885.6,8.32,15688.19,6.9,0.82,1439.5,8.5,25.8,112.7,348.0,48
ENG501410,2022,Mar-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,34.7,42.94,1490.02,0.0,2.02,70.09,,25.8,112.7,348.0,48
ENG501411,2022,Mar-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,19.8,53.63,1061.87,0.0,0.35,6.93,,25.8,112.7,348.0,48
ENG501412,2022,Mar-2022,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,40.2,3.26,131.05,0.0,0.09,3.62,,25.8,112.7,348.0,48
ENG501413,2022,Apr-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,2165.4,8.37,18124.4,4.0,0.82,1704.6,4.3,30.4,251.8,713.0,7
ENG501414,2022,Apr-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,36.3,43.09,1564.17,0.0,2.02,73.33,,30.4,251.8,713.0,7
ENG501415,2022,Apr-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,20.1,54.73,1100.07,0.0,0.35,7.04,,30.4,251.8,713.0,7
ENG501416,2022,Apr-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,43.3,3.13,135.53,0.0,0.09,3.9,,30.4,251.8,713.0,7
ENG501417,2022,May-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,2278.7,8.72,19870.26,7.5,0.82,1728.39,8.7,33.4,341.3,366.0,16
ENG501418,2022,May-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,30.6,42.12,1288.87,0.0,2.02,61.81,,33.4,341.3,366.0,16
ENG501419,2022,May-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,22.0,55.9,1229.8,0.0,0.35,7.7,,33.4,341.3,366.0,16
ENG501420,2022,May-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,40.7,3.28,133.5,0.0,0.09,3.66,,33.4,341.3,366.0,16
ENG501421,2022,Jun-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,2279.5,8.75,19945.62,7.7,0.82,1725.26,10.3,32.0,299.4,356.0,5
ENG501422,2022,Jun-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,34.7,42.18,1463.65,0.0,2.02,70.09,,32.0,299.4,356.0,5
ENG501423,2022,Jun-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,22.4,55.9,1252.16,0.0,0.35,7.84,,32.0,299.4,356.0,5
ENG501424,2022,Jun-2022,Q2,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,41.0,3.19,130.79,0.0,0.09,3.69,,32.0,299.4,356.0,5
ENG501425,2022,Jul-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,2035.5,8.5,17301.75,8.9,0.82,1520.56,7.1,28.0,181.0,476.0,21
ENG501426,2022,Jul-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,33.0,40.85,1348.05,0.0,2.02,66.66,,28.0,181.0,476.0,21
ENG501427,2022,Jul-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,18.6,55.98,1041.23,0.0,0.35,6.51,,28.0,181.0,476.0,21
ENG501428,2022,Jul-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,40.4,3.13,126.45,0.0,0.09,3.64,,28.0,181.0,476.0,21
ENG501429,2022,Aug-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1861.2,8.36,15559.63,9.0,0.82,1388.83,7.5,27.1,152.1,368.0,57
ENG501430,2022,Aug-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,36.1,43.19,1559.16,0.0,2.02,72.92,,27.1,152.1,368.0,57
ENG501431,2022,Aug-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,18.7,53.85,1007.0,0.0,0.35,6.54,,27.1,152.1,368.0,57
ENG501432,2022,Aug-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,43.8,3.27,143.23,0.0,0.09,3.94,,27.1,152.1,368.0,57
ENG501433,2022,Sep-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1931.4,8.6,16610.04,9.5,0.82,1433.29,4.1,28.3,189.9,678.0,40
ENG501434,2022,Sep-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,37.7,41.75,1573.98,0.0,2.02,76.15,,28.3,189.9,678.0,40
ENG501435,2022,Sep-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,20.4,56.28,1148.11,0.0,0.35,7.14,,28.3,189.9,678.0,40
ENG501436,2022,Sep-2022,Q3,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,42.3,3.1,131.13,0.0,0.09,3.81,,28.3,189.9,678.0,40
ENG501437,2022,Oct-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1932.5,8.58,16580.85,9.3,0.82,1437.28,5.9,30.2,244.9,546.0,33
ENG501438,2022,Oct-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,32.9,42.06,1383.77,0.0,2.02,66.46,,30.2,244.9,546.0,33
ENG501439,2022,Oct-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,21.2,55.91,1185.29,0.0,0.35,7.42,,30.2,244.9,546.0,33
ENG501440,2022,Oct-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,40.7,3.24,131.87,0.0,0.09,3.66,,30.2,244.9,546.0,33
ENG501441,2022,Nov-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1642.9,8.63,14178.23,7.0,0.82,1252.88,6.1,24.7,81.8,410.0,5
ENG501442,2022,Nov-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,35.8,41.11,1471.74,0.0,2.02,72.32,,24.7,81.8,410.0,5
ENG501443,2022,Nov-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,17.8,56.01,996.98,0.0,0.35,6.23,,24.7,81.8,410.0,5
ENG501444,2022,Nov-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,44.3,3.26,144.42,0.0,0.09,3.99,,24.7,81.8,410.0,5
ENG501445,2022,Dec-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1592.1,8.27,13166.67,6.8,0.82,1216.75,7.6,20.8,36.0,333.0,10
ENG501446,2022,Dec-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,37.6,42.67,1604.39,0.0,2.02,75.95,,20.8,36.0,333.0,10
ENG501447,2022,Dec-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,16.3,53.57,873.19,0.0,0.35,5.71,,20.8,36.0,333.0,10
ENG501448,2022,Dec-2022,Q4,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Steam,kg,48.0,3.15,151.2,0.0,0.09,4.32,,20.8,36.0,333.0,10
ENG501449,2023,Jan-2023,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Electricity,kWh,1279.0,8.97,11472.63,11.3,0.82,930.27,4.9,18.5,104.8,387.0,12
ENG501450,2023,Jan-2023,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Natural Gas,m3,43.2,45.32,1957.82,0.0,2.02,87.26,,18.5,104.8,387.0,12
ENG501451,2023,Jan-2023,Q1,FAC008,Ahmedabad Retail Store,Retail Store,Ahmedabad,25000,Water,KL,14.5,58.13,842.88,0.0,0.35,5.07,,18.5,104.8,387.0,12
