Company,Record_ID,Region,Country,City,Warehouse_ID,Warehouse_Name,SKU_ID,Product_Name,Product_Category,ABC_Classification,Supplier_Name,Unit_Cost_USD,Unit_Price_USD,Lead_Time_Days,Week_Start_Date,Month_Name,Quarter,Week_Number,Beginning_Inventory_Units,Units_Received,Demand_Forecast_Units,Actual_Demand_Units,Units_Sold,Backorder_Units,Ending_Inventory_Units,Safety_Stock_Units,Reorder_Point_Units,Max_Stock_Level_Units,Stockout_Flag,Stockout_Days,Fill_Rate_Percent,Avg_Inventory_Units,Inventory_Value_USD,Inventory_Turnover_Ratio_Annualized,Days_of_Supply,Carrying_Cost_Percent_Annual,Weekly_Carrying_Cost_USD
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400569,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1022,Bluetooth Speaker,Electronics,C,Vertex Sourcing Inc.,76.39,132.63,7,2026-06-08,Jun-2026,Q2,23,38.0,50,35.8,38.0,38.0,0.0,50.0,16,42,92,No,0,100.0,44.0,3819.5,44.91,9.2,0.192,12.41
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400595,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1023,Peanut Butter Jar,Grocery/FMCG,C,Pioneer Import Export,34.25,53.09,10,2026-06-08,Jun-2026,Q2,23,3.0,88,33.9,28.0,28.0,0.0,63.0,24,59,97,No,0,100.0,33.0,2157.75,44.12,15.8,0.272,5.91
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400621,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1024,Olive Oil 1L,Grocery/FMCG,B,Pioneer Import Export,106.99,242.54,10,2026-06-08,Jun-2026,Q2,23,69.0,365,152.9,180.0,180.0,0.0,254.0,48,209,435,No,0,100.0,161.5,27175.46,57.96,9.9,0.246,81.74
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400647,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1025,Portable SSD,Electronics,A,Union Supply Chain Ltd.,12.6,23.14,10,2026-06-08,Jun-2026,Q2,23,382.0,0,523.4,621.0,382.0,239.0,0.0,225,778,1403,Yes,3,61.51,191.0,0.0,104.0,0.0,0.268,12.4
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400673,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1026,Protein Powder,Grocery/FMCG,C,Summit Vendor Group,109.08,265.46,21,2026-06-08,Jun-2026,Q2,23,96.0,0,28.6,32.0,32.0,0.0,64.0,18,81,135,No,0,100.0,80.0,6981.12,20.8,14.0,0.204,34.23
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400699,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1027,Vacuum Flask,Home & Kitchen,C,Meridian Trading Co.,75.53,151.31,7,2026-06-08,Jun-2026,Q2,23,31.0,129,60.6,63.0,63.0,0.0,97.0,26,70,181,No,0,100.0,64.0,7326.41,51.19,10.8,0.23,21.38
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400725,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1028,Non-stick Pan,Home & Kitchen,C,Union Supply Chain Ltd.,119.72,304.78,10,2026-06-08,Jun-2026,Q2,23,51.0,135,58.2,68.0,68.0,0.0,118.0,37,98,195,No,0,100.0,84.5,14126.96,41.85,12.1,0.248,48.25
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400751,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1029,Candle Set,Home & Kitchen,C,Summit Vendor Group,5.95,12.58,10,2026-06-08,Jun-2026,Q2,23,14.0,0,41.8,52.0,14.0,38.0,0.0,15,59,128,Yes,1,26.92,7.0,0.0,104.0,0.0,0.237,0.19
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400777,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1030,Electric Toothbrush,Health & Beauty,A,Summit Vendor Group,114.92,189.57,7,2026-06-08,Jun-2026,Q2,23,1087.0,0,543.1,472.0,472.0,0.0,615.0,356,758,1629,No,0,100.0,851.0,70675.8,28.84,9.1,0.181,340.41
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400803,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1031,Wall Clock,Home & Kitchen,C,BlueOcean Distributors,126.92,241.0,30,2026-06-08,Jun-2026,Q2,23,64.0,0,19.6,20.0,20.0,0.0,44.0,9,71,111,No,0,100.0,54.0,5584.48,19.26,15.4,0.178,23.46
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400829,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1032,Baseball Cap,Apparel,B,Apex Wholesale,46.74,68.22,14,2026-06-08,Jun-2026,Q2,23,0.0,0,86.5,102.0,0.0,102.0,0.0,37,165,263,Yes,4,0.0,0.0,0.0,0.0,0.0,0.231,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400855,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1033,Rice 5kg,Grocery/FMCG,C,Meridian Trading Co.,73.21,183.59,21,2026-06-08,Jun-2026,Q2,23,13.0,213,51.0,51.0,51.0,0.0,175.0,21,134,229,No,0,100.0,94.0,12811.75,28.21,24.0,0.253,33.48
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400881,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1034,Wool Sweater,Apparel,C,Summit Vendor Group,122.85,250.76,7,2026-06-08,Jun-2026,Q2,23,36.0,150,57.9,45.0,45.0,0.0,141.0,40,82,195,No,0,100.0,88.5,17321.85,26.44,21.9,0.178,37.22
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400907,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1035,Rain Jacket,Apparel,B,Meridian Trading Co.,45.25,90.49,14,2026-06-08,Jun-2026,Q2,23,100.0,317,104.8,83.0,83.0,0.0,334.0,73,228,447,No,0,100.0,217.0,15113.5,19.89,28.2,0.27,50.98
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400933,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1036,Men's T-Shirt,Apparel,C,Apex Wholesale,96.94,145.96,14,2026-06-08,Jun-2026,Q2,23,12.0,35,14.3,11.0,11.0,0.0,36.0,5,26,54,No,0,100.0,24.0,3489.84,23.83,22.9,0.163,7.29
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400959,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1037,Denim Jacket,Apparel,B,BlueOcean Distributors,69.89,100.47,7,2026-06-08,Jun-2026,Q2,23,247.0,0,141.1,110.0,110.0,0.0,137.0,91,195,422,No,0,100.0,192.0,9574.93,29.79,8.7,0.214,55.22
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV400985,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1038,Throw Blanket,Home & Kitchen,B,Global Source Partners,100.88,225.16,14,2026-06-08,Jun-2026,Q2,23,107.0,0,88.2,75.0,75.0,0.0,32.0,51,181,318,No,0,100.0,69.5,3228.16,56.12,3.0,0.156,21.03
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401011,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1039,Tablet Stylus,Electronics,C,BlueOcean Distributors,36.6,55.16,7,2026-06-08,Jun-2026,Q2,23,59.0,0,31.7,29.0,29.0,0.0,30.0,15,38,95,No,0,100.0,44.5,1098.0,33.89,7.2,0.256,8.02
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401037,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1040,Cotton Socks (3-pack),Apparel,A,Global Source Partners,2.7,4.66,30,2026-06-08,Jun-2026,Q2,23,1635.0,1475,583.1,648.0,648.0,0.0,2462.0,201,2052,3241,No,0,100.0,2048.5,6647.4,16.45,26.6,0.264,28.08
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401063,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1041,Honey Jar,Grocery/FMCG,C,Summit Vendor Group,115.38,234.15,7,2026-06-08,Jun-2026,Q2,23,57.0,0,28.2,22.0,22.0,0.0,35.0,16,36,83,No,0,100.0,46.0,4038.3,24.87,11.1,0.163,16.64
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401089,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1042,Laptop Stand,Electronics,A,Global Source Partners,119.98,238.63,21,2026-06-08,Jun-2026,Q2,23,1409.0,0,506.3,481.0,481.0,0.0,928.0,341,1466,2267,No,0,100.0,1168.5,111341.44,21.41,13.5,0.185,498.78
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401115,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1043,Smart Plug,Electronics,B,Apex Wholesale,108.12,186.55,30,2026-06-08,Jun-2026,Q2,23,678.0,0,138.1,169.0,169.0,0.0,509.0,99,537,801,No,0,100.0,593.5,55033.08,14.81,21.1,0.172,212.25
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401141,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1044,Pasta 500g,Grocery/FMCG,C,BlueOcean Distributors,76.84,138.63,7,2026-06-08,Jun-2026,Q2,23,16.0,0,9.1,10.0,10.0,0.0,6.0,2,8,24,No,0,100.0,11.0,461.04,47.27,4.2,0.229,3.72
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401167,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1045,Face Moisturizer,Health & Beauty,B,Meridian Trading Co.,31.09,74.16,21,2026-06-08,Jun-2026,Q2,23,0.0,524,152.4,132.0,132.0,0.0,392.0,57,395,613,No,0,100.0,196.0,12187.28,35.02,20.8,0.198,23.2
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401193,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1046,Sneakers,Apparel,B,Summit Vendor Group,49.68,104.84,10,2026-06-08,Jun-2026,Q2,23,0.0,0,165.9,133.0,0.0,133.0,0.0,55,230,465,Yes,2,0.0,0.0,0.0,0.0,0.0,0.22,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401219,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1047,Formal Shirt,Apparel,A,Meridian Trading Co.,21.38,41.08,7,2026-06-08,Jun-2026,Q2,23,1167.0,0,649.7,779.0,779.0,0.0,388.0,405,886,2088,No,0,100.0,777.5,8295.44,52.1,3.5,0.16,51.15
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401245,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1048,Granola Bars (Box),Grocery/FMCG,A,Vertex Sourcing Inc.,35.04,77.69,7,2026-06-08,Jun-2026,Q2,23,1253.0,0,604.7,570.0,570.0,0.0,683.0,403,850,1799,No,0,100.0,968.0,23932.32,30.62,8.4,0.171,111.54
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401271,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1049,Router,Electronics,A,Union Supply Chain Ltd.,51.12,130.5,7,2026-06-08,Jun-2026,Q2,23,363.0,0,217.0,226.0,226.0,0.0,137.0,79,239,658,No,0,100.0,250.0,7003.44,47.01,4.2,0.268,65.87
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401297,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1050,Hair Oil,Health & Beauty,A,Apex Wholesale,61.95,142.74,30,2026-06-08,Jun-2026,Q2,23,0.0,0,208.2,256.0,0.0,256.0,0.0,66,726,1128,Yes,2,0.0,0.0,0.0,0.0,0.0,0.175,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401323,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1051,USB-C Charger,Electronics,B,Pioneer Import Export,130.74,268.94,10,2026-06-08,Jun-2026,Q2,23,239.0,0,120.6,117.0,117.0,0.0,122.0,69,196,365,No,0,100.0,180.5,15950.28,33.71,7.3,0.182,82.59
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401349,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1052,Power Bank,Electronics,B,Union Supply Chain Ltd.,112.26,204.93,30,2026-06-08,Jun-2026,Q2,23,0.0,0,140.3,136.0,0.0,136.0,0.0,44,489,672,Yes,3,0.0,0.0,0.0,0.0,0.0,0.262,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401375,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1053,Wireless Mouse,Electronics,C,Global Source Partners,7.74,11.09,7,2026-06-08,Jun-2026,Q2,23,30.0,0,17.6,17.0,17.0,0.0,13.0,9,22,48,No,0,100.0,21.5,100.62,41.12,5.4,0.19,0.61
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401401,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1054,Trail Mix,Grocery/FMCG,C,Pioneer Import Export,119.17,244.55,14,2026-06-08,Jun-2026,Q2,23,106.0,0,39.6,48.0,48.0,0.0,58.0,19,77,153,No,0,100.0,82.0,6911.86,30.44,8.5,0.17,31.95
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401427,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1055,Shampoo 400ml,Health & Beauty,B,Summit Vendor Group,114.95,206.6,21,2026-06-08,Jun-2026,Q2,23,0.0,0,77.1,59.0,0.0,59.0,0.0,42,213,322,Yes,3,0.0,0.0,0.0,0.0,0.0,0.266,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401453,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1056,Running Shoes,Apparel,B,Union Supply Chain Ltd.,47.54,72.85,10,2026-06-08,Jun-2026,Q2,23,229.0,0,115.5,106.0,106.0,0.0,123.0,65,187,346,No,0,100.0,176.0,5847.42,31.32,8.1,0.236,37.97
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401479,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1057,Sunscreen SPF50,Health & Beauty,B,BlueOcean Distributors,16.04,24.64,10,2026-06-08,Jun-2026,Q2,23,329.0,0,139.2,116.0,116.0,0.0,213.0,74,221,466,No,0,100.0,271.0,3416.52,22.26,12.9,0.175,14.63
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401505,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1058,Multivitamin Bottle,Health & Beauty,C,Global Source Partners,39.3,78.93,10,2026-06-08,Jun-2026,Q2,23,37.0,0,32.7,35.0,35.0,0.0,2.0,22,56,126,No,0,100.0,19.5,78.6,93.33,0.4,0.167,2.46
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401531,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1059,Cutting Board,Home & Kitchen,A,Pioneer Import Export,135.29,289.0,21,2026-06-08,Jun-2026,Q2,23,1132.0,0,301.3,250.0,250.0,0.0,882.0,158,827,1483,No,0,100.0,1007.0,119325.78,12.91,24.7,0.187,489.93
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401557,North America,USA,Dallas,WH001,Dallas Regional DC,SKU1060,LED Desk Lamp,Home & Kitchen,B,BlueOcean Distributors,134.54,236.71,14,2026-06-08,Jun-2026,Q2,23,42.0,0,173.4,193.0,42.0,151.0,0.0,77,333,639,Yes,3,21.76,21.0,0.0,104.0,0.0,0.187,10.16
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401583,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1061,Wool Sweater,Apparel,C,BlueOcean Distributors,79.5,127.36,14,2026-06-08,Jun-2026,Q2,23,75.0,0,35.4,37.0,37.0,0.0,38.0,14,66,110,No,0,100.0,56.5,3021.0,34.05,7.2,0.206,17.79
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401609,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1062,HDMI Cable,Electronics,B,Vertex Sourcing Inc.,79.0,195.84,10,2026-06-08,Jun-2026,Q2,23,41.0,157,76.9,81.0,81.0,0.0,117.0,27,108,204,No,0,100.0,79.0,9243.0,53.32,10.1,0.219,26.28
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401635,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1063,Body Lotion,Health & Beauty,C,Pioneer Import Export,48.52,123.08,10,2026-06-08,Jun-2026,Q2,23,171.0,0,64.7,69.0,69.0,0.0,102.0,39,107,250,No,0,100.0,136.5,4949.04,26.29,10.3,0.24,30.57
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401661,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1064,Laptop Stand,Electronics,B,Vertex Sourcing Inc.,47.82,86.81,21,2026-06-08,Jun-2026,Q2,23,210.0,0,158.8,124.0,124.0,0.0,86.0,99,451,699,No,0,100.0,148.0,4112.52,43.57,4.9,0.193,26.27
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401687,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1065,Olive Oil 1L,Grocery/FMCG,B,Pioneer Import Export,70.29,108.41,14,2026-06-08,Jun-2026,Q2,23,223.0,0,109.0,125.0,125.0,0.0,98.0,38,199,438,No,0,100.0,160.5,6888.42,40.5,5.5,0.218,47.3
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401713,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1066,Instant Coffee Jar,Grocery/FMCG,A,Union Supply Chain Ltd.,80.92,117.19,7,2026-06-08,Jun-2026,Q2,23,51.0,831,343.0,277.0,277.0,0.0,605.0,169,423,887,No,0,100.0,328.0,48956.6,43.91,15.3,0.22,112.29
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401739,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1067,Sparkling Water (Pack),Grocery/FMCG,C,Global Source Partners,148.19,357.01,10,2026-06-08,Jun-2026,Q2,23,14.0,45,18.0,14.0,14.0,0.0,45.0,6,25,61,No,0,100.0,29.5,6668.55,24.68,22.5,0.276,23.2
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401765,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1068,Throw Blanket,Home & Kitchen,C,Union Supply Chain Ltd.,3.34,5.71,10,2026-06-08,Jun-2026,Q2,23,0.0,0,60.3,68.0,0.0,68.0,0.0,19,82,212,Yes,2,0.0,0.0,0.0,0.0,0.0,0.185,0.0
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401791,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1069,Women's Leggings,Apparel,C,Global Source Partners,140.25,323.63,21,2026-06-08,Jun-2026,Q2,23,71.0,0,42.3,51.0,51.0,0.0,20.0,26,119,190,No,0,100.0,45.5,2805.0,58.29,2.7,0.18,22.09
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401817,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1070,Hair Oil,Health & Beauty,C,Summit Vendor Group,77.93,164.97,10,2026-06-08,Jun-2026,Q2,23,20.0,57,25.1,20.0,20.0,0.0,57.0,9,35,87,No,0,100.0,38.5,4442.01,27.01,19.9,0.209,12.06
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401843,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1071,Router,Electronics,B,Meridian Trading Co.,83.0,150.6,7,2026-06-08,Jun-2026,Q2,23,180.0,306,148.2,185.0,185.0,0.0,301.0,92,201,521,No,0,100.0,240.5,24983.0,40.0,11.4,0.265,101.73
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401869,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1072,Protein Powder,Grocery/FMCG,C,Apex Wholesale,21.16,49.85,14,2026-06-08,Jun-2026,Q2,23,24.0,0,26.5,31.0,24.0,7.0,0.0,18,57,102,Yes,2,77.42,12.0,0.0,104.0,0.0,0.239,1.17
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401895,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1073,Formal Shirt,Apparel,C,Apex Wholesale,50.22,107.4,14,2026-06-08,Jun-2026,Q2,23,150.0,0,66.9,73.0,73.0,0.0,77.0,31,130,220,No,0,100.0,113.5,3866.94,33.44,7.4,0.218,23.9
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401921,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1074,Shampoo 400ml,Health & Beauty,C,Pioneer Import Export,23.19,40.7,10,2026-06-08,Jun-2026,Q2,23,24.0,36,19.0,17.0,17.0,0.0,43.0,6,26,64,No,0,100.0,33.5,997.17,26.39,17.7,0.195,2.91
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401947,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1075,Bluetooth Speaker,Electronics,B,Meridian Trading Co.,130.44,333.29,7,2026-06-08,Jun-2026,Q2,23,138.0,423,198.6,229.0,229.0,0.0,332.0,93,240,590,No,0,100.0,235.0,43306.08,50.67,10.1,0.255,150.32
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401973,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1076,Wireless Earbuds,Electronics,C,Union Supply Chain Ltd.,110.72,157.33,14,2026-06-08,Jun-2026,Q2,23,0.0,77,22.1,17.0,17.0,0.0,60.0,13,45,81,No,0,100.0,30.0,6643.2,29.47,24.7,0.206,13.16
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV401999,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1077,Rain Jacket,Apparel,A,Meridian Trading Co.,5.45,12.28,21,2026-06-08,Jun-2026,Q2,23,1520.0,0,597.8,729.0,729.0,0.0,791.0,183,1511,2191,No,0,100.0,1155.5,4310.95,32.81,7.6,0.182,22.04
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402025,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1078,Sunscreen SPF50,Health & Beauty,C,Global Source Partners,54.33,137.47,30,2026-06-08,Jun-2026,Q2,23,92.0,0,25.8,30.0,30.0,0.0,62.0,16,97,138,No,0,100.0,77.0,3368.46,20.26,14.5,0.243,19.55
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402051,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1079,Storage Containers (Set),Home & Kitchen,A,BlueOcean Distributors,116.99,222.17,21,2026-06-08,Jun-2026,Q2,23,515.0,0,440.7,462.0,462.0,0.0,53.0,187,1166,1785,No,0,100.0,284.0,6200.47,84.59,0.8,0.238,152.07
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402077,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1080,Multivitamin Bottle,Health & Beauty,B,Global Source Partners,138.06,292.4,7,2026-06-08,Jun-2026,Q2,23,189.0,0,111.7,136.0,136.0,0.0,53.0,52,134,291,No,0,100.0,121.0,7317.18,58.45,2.7,0.17,54.61
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402103,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1081,Vitamin C Serum,Health & Beauty,C,BlueOcean Distributors,70.06,160.77,10,2026-06-08,Jun-2026,Q2,23,0.0,101,31.8,24.0,24.0,0.0,77.0,16,49,109,No,0,100.0,38.5,5394.62,32.42,22.5,0.23,11.93
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402129,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1082,Denim Jacket,Apparel,B,Summit Vendor Group,142.5,349.11,7,2026-06-08,Jun-2026,Q2,23,210.0,0,102.0,121.0,121.0,0.0,89.0,56,131,304,No,0,100.0,149.5,12682.5,42.09,5.1,0.213,87.26
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402155,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1083,Webcam,Electronics,A,BlueOcean Distributors,111.72,256.18,30,2026-06-08,Jun-2026,Q2,23,1955.0,0,560.5,516.0,516.0,0.0,1439.0,178,1957,2667,No,0,100.0,1697.0,160765.08,15.81,19.5,0.165,601.58
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402181,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1084,Deodorant,Health & Beauty,C,Global Source Partners,56.56,142.57,7,2026-06-08,Jun-2026,Q2,23,16.0,14,12.5,10.0,10.0,0.0,20.0,8,17,32,No,0,100.0,18.0,1131.2,28.89,14.0,0.222,4.35
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402207,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1085,Sneakers,Apparel,C,Apex Wholesale,147.88,347.45,7,2026-06-08,Jun-2026,Q2,23,68.0,0,55.1,59.0,59.0,0.0,9.0,26,66,132,No,0,100.0,38.5,1330.92,79.69,1.1,0.178,19.49
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402233,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1086,Baseball Cap,Apparel,B,Union Supply Chain Ltd.,78.09,150.84,21,2026-06-08,Jun-2026,Q2,23,338.0,0,132.2,155.0,155.0,0.0,183.0,74,367,573,No,0,100.0,260.5,14290.47,30.94,8.3,0.273,106.8
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402259,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1087,Rice 5kg,Grocery/FMCG,B,Apex Wholesale,65.88,109.8,7,2026-06-08,Jun-2026,Q2,23,257.0,0,148.2,180.0,180.0,0.0,77.0,108,217,382,No,0,100.0,167.0,5072.76,56.05,3.0,0.176,37.24
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402285,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1088,Wall Clock,Home & Kitchen,C,Pioneer Import Export,89.28,144.01,14,2026-06-08,Jun-2026,Q2,23,20.0,0,18.1,20.0,20.0,0.0,0.0,7,33,56,No,0,100.0,10.0,0.0,104.0,0.0,0.195,3.35
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402311,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1089,Candle Set,Home & Kitchen,B,Apex Wholesale,53.7,129.44,7,2026-06-08,Jun-2026,Q2,23,30.0,347,130.9,147.0,147.0,0.0,230.0,56,152,386,No,0,100.0,130.0,12351.0,58.8,11.0,0.195,26.18
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402337,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1090,Cotton Socks (3-pack),Apparel,C,BlueOcean Distributors,114.58,198.73,14,2026-06-08,Jun-2026,Q2,23,105.0,0,57.6,72.0,72.0,0.0,33.0,40,125,240,No,0,100.0,69.0,3781.14,54.26,3.2,0.181,27.52
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402363,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1091,Peanut Butter Jar,Grocery/FMCG,C,Pioneer Import Export,45.73,84.67,7,2026-06-08,Jun-2026,Q2,23,31.0,0,19.5,17.0,17.0,0.0,14.0,11,25,59,No,0,100.0,22.5,640.22,39.29,5.8,0.271,5.36
NorthPeak Retail Supply Co. (Fictional Dummy Company),INV402389,Europe,Netherlands,Rotterdam,WH002,Rotterdam Regional DC,SKU1092,Sports Bra,Apparel,B,BlueOcean Distributors,104.32,222.8,10,2026-06-08,Jun-2026,Q2,23,177.0,269,136.4,133.0,133.0,0.0,313.0,43,187,483,No,0,100.0,245.0,32652.16,28.23,16.5,0.248,121.89
